actual,prediction,error,index,hr,workingday,season,weathersit,time_of_day
75,93.8,18.799999999999997,2588,18,1,2,3,Evening
76,36.8,39.2,2589,19,1,2,3,Evening
57,71.6,14.599999999999994,2590,20,1,2,3,Evening
34,70.4,36.400000000000006,2591,21,1,2,3,Evening
36,56.8,20.799999999999997,2592,22,1,2,3,Night
28,46.4,18.4,2593,23,1,2,3,Night
8,43.4,35.4,2594,0,0,2,2,Night
2,26.8,24.8,2595,1,0,2,2,Night
3,4.2,1.2000000000000002,2596,2,0,2,3,Night
11,8.6,2.4000000000000004,2597,3,0,2,3,Night
21,67.4,46.400000000000006,2598,4,0,2,3,Night
34,54.8,20.799999999999997,2599,5,0,2,3,Morning
96,126.6,30.599999999999994,2600,6,0,2,2,Morning
139,193.2,54.19999999999999,2601,7,0,2,3,Morning
204,165.6,38.400000000000006,2602,8,0,2,2,Morning
202,232.6,30.599999999999994,2603,9,0,2,2,Morning
195,267.8,72.80000000000001,2604,10,0,2,2,Morning
203,248.6,45.599999999999994,2605,11,0,2,2,Morning
245,299.2,54.19999999999999,2606,12,0,2,1,Afternoon
228,310.2,82.19999999999999,2607,13,0,2,1,Afternoon
181,263.8,82.80000000000001,2608,14,0,2,1,Afternoon
141,175.2,34.19999999999999,2609,15,0,2,1,Afternoon
127,141.6,14.599999999999994,2610,16,0,2,1,Afternoon
119,109.8,9.200000000000003,2611,17,0,2,1,Evening
64,83.0,19.0,2612,18,0,2,1,Evening
62,60.6,1.3999999999999986,2613,19,0,2,1,Evening
41,49.8,8.799999999999997,2614,20,0,2,2,Evening
23,19.2,3.8000000000000007,2615,21,0,2,2,Evening
10,9.4,0.5999999999999996,2616,22,0,2,2,Night
5,3.0,2.0,2617,23,0,2,2,Night
5,2.4,2.6,2618,0,0,2,1,Night
10,5.2,4.8,2619,1,0,2,1,Night
41,19.8,21.2,2620,2,0,2,1,Night
124,78.6,45.400000000000006,2621,3,0,2,1,Night
365,207.8,157.2,2622,4,0,2,1,Night
638,413.2,224.8,2623,5,0,2,1,Morning
286,208.2,77.80000000000001,2624,6,0,2,2,Morning
147,126.8,20.200000000000003,2625,7,0,2,2,Morning
130,161.4,31.400000000000006,2626,8,0,2,1,Morning
210,200.2,9.800000000000011,2627,9,0,2,1,Morning
217,161.2,55.80000000000001,2628,10,0,2,1,Morning
228,177.6,50.400000000000006,2629,11,0,2,1,Morning
230,169.6,60.400000000000006,2630,12,0,2,1,Afternoon
346,225.8,120.19999999999999,2631,13,0,2,1,Afternoon
553,360.2,192.8,2632,14,0,2,1,Afternoon
521,376.0,145.0,2633,15,0,2,1,Afternoon
371,253.2,117.80000000000001,2634,16,0,2,1,Afternoon
277,169.0,108.0,2635,17,0,2,1,Evening
181,145.8,35.19999999999999,2636,18,0,2,1,Evening
104,87.0,17.0,2637,19,0,2,3,Evening
65,56.4,8.600000000000001,2638,20,0,2,3,Evening
26,11.6,14.4,2639,21,0,2,3,Evening
6,9.8,3.8000000000000007,2640,22,0,2,3,Night
5,8.0,3.0,2641,23,0,2,3,Night
4,7.2,3.2,2642,0,1,2,3,Night
5,8.4,3.4000000000000004,2643,1,1,2,1,Night
31,20.0,11.0,2644,2,1,2,1,Night
100,85.2,14.799999999999997,2645,3,1,2,2,Night
293,202.8,90.19999999999999,2646,4,1,2,2,Night
500,257.8,242.2,2647,5,1,2,2,Morning
268,205.2,62.80000000000001,2648,6,1,2,2,Morning
57,58.6,1.6000000000000014,2649,7,1,2,2,Morning
65,38.0,27.0,2650,8,1,2,1,Morning
76,54.2,21.799999999999997,2651,9,1,2,1,Morning
77,74.0,3.0,2652,10,1,2,1,Morning
94,41.0,53.0,2653,11,1,2,1,Morning
155,104.8,50.2,2654,12,1,2,1,Afternoon
257,106.2,150.8,2655,13,1,2,1,Afternoon
527,325.6,201.39999999999998,2656,14,1,2,1,Afternoon
482,362.8,119.19999999999999,2657,15,1,2,1,Afternoon
350,236.0,114.0,2658,16,1,2,1,Afternoon
232,140.2,91.80000000000001,2659,17,1,2,1,Evening
185,88.2,96.8,2660,18,1,2,1,Evening
97,63.6,33.4,2661,19,1,2,1,Evening
67,24.6,42.4,2662,20,1,2,1,Evening
23,16.2,6.800000000000001,2663,21,1,2,1,Evening
12,7.8,4.2,2664,22,1,2,1,Night
1,5.0,4.0,2665,23,1,2,1,Night
3,4.0,1.0,2666,0,1,2,1,Night
4,4.2,0.20000000000000018,2667,1,1,2,1,Night
39,23.4,15.600000000000001,2668,2,1,2,1,Night
136,103.2,32.8,2669,3,1,2,1,Night
409,249.6,159.4,2670,4,1,2,1,Night
692,533.4,158.60000000000002,2671,5,1,2,1,Morning
322,221.6,100.4,2672,6,1,2,1,Morning
161,124.0,37.0,2673,7,1,2,1,Morning
146,140.2,5.800000000000011,2674,8,1,2,1,Morning
208,165.0,43.0,2675,9,1,2,1,Morning
214,188.6,25.400000000000006,2676,10,1,2,1,Morning
176,151.8,24.19999999999999,2677,11,1,2,1,Morning
179,180.0,1.0,2678,12,1,2,1,Afternoon
325,250.8,74.19999999999999,2679,13,1,2,1,Afternoon
563,414.4,148.60000000000002,2680,14,1,2,1,Afternoon
542,366.8,175.2,2681,15,1,2,1,Afternoon
387,270.6,116.39999999999998,2682,16,1,2,1,Afternoon
263,177.0,86.0,2683,17,1,2,1,Evening
223,139.2,83.80000000000001,2684,18,1,2,1,Evening
154,96.2,57.8,2685,19,1,2,1,Evening
78,56.4,21.6,2686,20,1,2,1,Evening
29,37.0,8.0,2687,21,1,2,1,Evening
16,12.4,3.5999999999999996,2688,22,1,2,2,Night
7,5.4,1.5999999999999996,2689,23,1,2,2,Night
7,4.8,2.2,2690,0,1,2,1,Night
42,21.2,20.8,2691,1,1,2,1,Night
121,80.2,40.8,2692,2,1,2,1,Night
362,215.4,146.6,2693,3,1,2,2,Night
679,372.2,306.8,2694,4,1,2,1,Night
299,198.0,101.0,2695,5,1,2,2,Morning
178,99.6,78.4,2696,6,1,2,1,Morning
163,138.4,24.599999999999994,2697,7,1,2,2,Morning
236,181.6,54.400000000000006,2698,8,1,2,2,Morning
224,200.2,23.80000000000001,2699,9,1,2,2,Morning
187,140.0,47.0,2700,10,1,2,2,Morning
220,129.8,90.19999999999999,2701,11,1,2,2,Morning
370,219.8,150.2,2702,12,1,2,1,Afternoon
561,343.8,217.2,2703,13,1,2,1,Afternoon
537,336.0,201.0,2704,14,1,2,1,Afternoon
344,239.6,104.4,2705,15,1,2,1,Afternoon
252,176.0,76.0,2706,16,1,2,1,Afternoon
208,135.6,72.4,2707,17,1,2,3,Evening
151,59.6,91.4,2708,18,1,2,3,Evening
130,69.6,60.400000000000006,2709,19,1,2,1,Evening
52,31.6,20.4,2710,20,1,2,1,Evening
19,18.4,0.6000000000000014,2711,21,1,2,1,Evening
12,9.6,2.4000000000000004,2712,22,1,2,2,Night
4,5.0,1.0,2713,23,1,2,2,Night
3,6.0,3.0,2714,0,1,2,1,Night
40,20.6,19.4,2715,1,1,2,2,Night
106,77.8,28.200000000000003,2716,2,1,2,2,Night
352,188.6,163.4,2717,3,1,2,2,Night
729,322.2,406.8,2718,4,1,2,2,Night
330,141.8,188.2,2719,5,1,2,2,Morning
169,108.8,60.2,2720,6,1,2,2,Morning
201,181.4,19.599999999999994,2721,7,1,2,2,Morning
268,219.2,48.80000000000001,2722,8,1,2,2,Morning
262,209.8,52.19999999999999,2723,9,1,2,3,Morning
251,177.0,74.0,2724,10,1,2,2,Morning
296,217.0,79.0,2725,11,1,2,2,Morning
405,271.0,134.0,2726,12,1,2,2,Afternoon
582,347.6,234.39999999999998,2727,13,1,2,2,Afternoon
509,247.0,262.0,2728,14,1,2,1,Afternoon
377,244.8,132.2,2729,15,1,2,1,Afternoon
245,154.8,90.19999999999999,2730,16,1,2,1,Afternoon
183,128.6,54.400000000000006,2731,17,1,2,1,Evening
163,78.8,84.2,2732,18,1,2,1,Evening
110,34.8,75.2,2733,19,1,2,1,Evening
108,72.4,35.599999999999994,2734,20,1,2,1,Evening
69,57.2,11.799999999999997,2735,21,1,2,1,Evening
50,38.2,11.799999999999997,2736,22,1,2,1,Night
15,36.4,21.4,2737,23,1,2,1,Night
5,23.0,18.0,2738,0,1,2,1,Night
13,17.8,4.800000000000001,2739,1,1,2,1,Night
27,8.2,18.8,2740,2,1,2,1,Night
63,26.8,36.2,2741,3,1,2,1,Night
144,73.0,71.0,2742,4,1,2,1,Night
193,90.6,102.4,2743,5,1,2,1,Morning
256,160.2,95.80000000000001,2744,6,1,2,1,Morning
392,203.4,188.6,2745,7,1,2,1,Morning
446,189.6,256.4,2746,8,1,2,1,Morning
509,257.4,251.60000000000002,2747,9,1,2,1,Morning
479,199.8,279.2,2748,10,1,2,1,Morning
484,293.6,190.39999999999998,2749,11,1,2,1,Morning
443,254.4,188.6,2750,12,1,2,1,Afternoon
320,205.0,115.0,2751,13,1,2,1,Afternoon
297,141.2,155.8,2752,14,1,2,1,Afternoon
249,140.8,108.19999999999999,2753,15,1,2,2,Afternoon
198,161.4,36.599999999999994,2754,16,1,2,2,Afternoon
158,97.2,60.8,2755,17,1,2,2,Evening
147,86.8,60.2,2756,18,1,2,1,Evening
126,77.4,48.599999999999994,2757,19,1,2,1,Evening
117,67.4,49.599999999999994,2758,20,1,2,1,Evening
94,59.0,35.0,2759,21,1,2,1,Evening
74,46.4,27.6,2760,22,1,2,1,Night
25,29.6,4.600000000000001,2761,23,1,2,2,Night
7,8.4,1.4000000000000004,2762,0,0,2,2,Night
8,11.6,3.5999999999999996,2763,1,0,2,2,Night
16,23.6,7.600000000000001,2764,2,0,2,2,Night
31,33.2,2.200000000000003,2765,3,0,2,2,Night
93,85.6,7.400000000000006,2766,4,0,2,2,Night
172,166.6,5.400000000000006,2767,5,0,2,1,Morning
293,201.6,91.4,2768,6,0,2,1,Morning
355,288.6,66.39999999999998,2769,7,0,2,1,Morning
520,377.0,143.0,2770,8,0,2,1,Morning
431,258.0,173.0,2771,9,0,2,1,Morning
473,305.0,168.0,2772,10,0,2,1,Morning
417,372.0,45.0,2773,11,0,2,1,Morning
443,356.8,86.19999999999999,2774,12,0,2,1,Afternoon
303,204.0,99.0,2775,13,0,2,1,Afternoon
203,156.0,47.0,2776,14,0,2,1,Afternoon
174,154.0,20.0,2777,15,0,2,1,Afternoon
154,127.8,26.200000000000003,2778,16,0,2,1,Afternoon
99,106.2,7.200000000000003,2779,17,0,2,1,Evening
96,68.4,27.599999999999994,2780,18,0,2,1,Evening
51,46.2,4.799999999999997,2781,19,0,2,1,Evening
21,51.8,30.799999999999997,2782,20,0,2,1,Evening
13,14.4,1.4000000000000004,2783,21,0,2,1,Evening
10,9.8,0.1999999999999993,2784,22,0,2,1,Night
8,6.4,1.5999999999999996,2785,23,0,2,1,Night
5,7.0,2.0,2786,0,0,2,1,Night
38,36.6,1.3999999999999986,2787,1,0,2,1,Night
138,78.2,59.8,2788,2,0,2,1,Night
396,290.8,105.19999999999999,2789,3,0,2,1,Night
731,419.2,311.8,2790,4,0,2,1,Night
308,277.4,30.600000000000023,2791,5,0,2,1,Morning
136,105.4,30.599999999999994,2792,6,0,2,2,Morning
233,127.4,105.6,2793,7,0,2,2,Morning
268,212.8,55.19999999999999,2794,8,0,2,2,Morning
321,204.0,117.0,2795,9,0,2,2,Morning
260,213.4,46.599999999999994,2796,10,0,2,2,Morning
268,184.0,84.0,2797,11,0,2,1,Morning
442,311.4,130.60000000000002,2798,12,0,2,2,Afternoon
708,548.2,159.79999999999995,2799,13,0,2,2,Afternoon
692,417.8,274.2,2800,14,0,2,2,Afternoon
471,284.0,187.0,2801,15,0,2,2,Afternoon
300,179.6,120.4,2802,16,0,2,2,Afternoon
221,152.2,68.80000000000001,2803,17,0,2,2,Evening
144,77.6,66.4,2804,18,0,2,2,Evening
102,47.6,54.4,2805,19,0,2,2,Evening
55,22.0,33.0,2806,20,0,2,2,Evening
25,10.8,14.2,2807,21,0,2,2,Evening
8,9.2,1.1999999999999993,2808,22,0,2,2,Night
4,3.6,0.3999999999999999,2809,23,0,2,1,Night
7,3.2,3.8,2810,0,1,2,1,Night
46,18.6,27.4,2811,1,1,2,1,Night
153,78.2,74.8,2812,2,1,2,2,Night
502,293.2,208.8,2813,3,1,2,1,Night
721,415.6,305.4,2814,4,1,2,1,Night
336,239.0,97.0,2815,5,1,2,2,Morning
156,122.2,33.8,2816,6,1,2,1,Morning
207,151.4,55.599999999999994,2817,7,1,2,2,Morning
312,220.4,91.6,2818,8,1,2,2,Morning
272,169.0,103.0,2819,9,1,2,2,Morning
270,175.4,94.6,2820,10,1,2,2,Morning
300,245.4,54.599999999999994,2821,11,1,2,1,Morning
435,315.6,119.39999999999998,2822,12,1,2,1,Afternoon
743,516.8,226.20000000000005,2823,13,1,2,2,Afternoon
731,525.8,205.20000000000005,2824,14,1,2,1,Afternoon
460,358.4,101.60000000000002,2825,15,1,2,1,Afternoon
306,232.6,73.4,2826,16,1,2,1,Afternoon
280,174.4,105.6,2827,17,1,2,1,Evening
181,68.8,112.2,2828,18,1,2,2,Evening
96,84.4,11.599999999999994,2829,19,1,2,2,Evening
37,64.8,27.799999999999997,2830,20,1,2,2,Evening
11,33.8,22.799999999999997,2831,21,1,2,2,Evening
9,27.0,18.0,2832,22,1,2,2,Night
7,4.2,2.8,2833,23,1,2,2,Night
10,51.0,41.0,2834,0,1,2,2,Night
49,28.2,20.8,2835,1,1,2,2,Night
124,119.8,4.200000000000003,2836,2,1,2,2,Night
398,243.0,155.0,2837,3,1,2,1,Night
759,361.2,397.8,2838,4,1,2,1,Night
388,292.2,95.80000000000001,2839,5,1,2,1,Morning
141,140.4,0.5999999999999943,2840,6,1,2,2,Morning
172,129.4,42.599999999999994,2841,7,1,2,2,Morning
232,192.4,39.599999999999994,2842,8,1,2,2,Morning
214,165.4,48.599999999999994,2843,9,1,2,2,Morning
218,192.4,25.599999999999994,2844,10,1,2,2,Morning
285,163.2,121.80000000000001,2845,11,1,2,2,Morning
377,230.8,146.2,2846,12,1,2,2,Afternoon
605,474.2,130.8,2847,13,1,2,2,Afternoon
609,425.8,183.2,2848,14,1,2,2,Afternoon
414,293.4,120.60000000000002,2849,15,1,2,2,Afternoon
293,158.6,134.4,2850,16,1,2,1,Afternoon
198,127.6,70.4,2851,17,1,2,1,Evening
105,102.2,2.799999999999997,2852,18,1,2,1,Evening
74,59.2,14.799999999999997,2853,19,1,2,1,Evening
44,9.4,34.6,2854,20,1,2,1,Evening
16,9.4,6.6,2855,21,1,2,2,Evening
9,4.4,4.6,2856,22,1,2,2,Night
2,3.0,1.0,2857,23,1,2,2,Night
9,5.6,3.4000000000000004,2858,0,1,2,3,Night
32,62.8,30.799999999999997,2859,1,1,2,3,Night
124,78.8,45.2,2860,2,1,2,3,Night
389,336.8,52.19999999999999,2861,3,1,2,3,Night
659,319.8,339.2,2862,4,1,2,3,Night
276,232.8,43.19999999999999,2863,5,1,2,3,Morning
145,85.2,59.8,2864,6,1,2,3,Morning
178,86.0,92.0,2865,7,1,2,3,Morning
235,178.0,57.0,2866,8,1,2,3,Morning
245,201.4,43.599999999999994,2867,9,1,2,3,Morning
212,156.4,55.599999999999994,2868,10,1,2,2,Morning
270,173.4,96.6,2869,11,1,2,1,Morning
331,232.2,98.80000000000001,2870,12,1,2,2,Afternoon
617,356.2,260.8,2871,13,1,2,2,Afternoon
565,313.6,251.39999999999998,2872,14,1,2,1,Afternoon
373,262.0,111.0,2873,15,1,2,1,Afternoon
227,166.2,60.80000000000001,2874,16,1,2,1,Afternoon
191,130.0,61.0,2875,17,1,2,1,Evening
133,65.2,67.8,2876,18,1,2,1,Evening
93,55.0,38.0,2877,19,1,2,1,Evening
48,29.4,18.6,2878,20,1,2,1,Evening
28,56.0,28.0,2879,21,1,2,1,Evening
11,42.0,31.0,2880,22,1,2,1,Night
5,3.2,1.7999999999999998,2881,23,1,2,1,Night
10,10.4,0.40000000000000036,2882,0,1,2,1,Night
26,40.8,14.799999999999997,2883,1,1,2,1,Night
84,80.6,3.4000000000000057,2884,2,1,2,1,Night
215,181.4,33.599999999999994,2885,3,1,2,1,Night
441,415.6,25.399999999999977,2886,4,1,2,1,Night
301,246.4,54.599999999999994,2887,5,1,2,1,Morning
166,120.6,45.400000000000006,2888,6,1,2,1,Morning
203,142.8,60.19999999999999,2889,7,1,2,1,Morning
240,210.6,29.400000000000006,2890,8,1,2,1,Morning
220,172.0,48.0,2891,9,1,2,1,Morning
215,111.8,103.2,2892,10,1,2,1,Morning
303,158.2,144.8,2893,11,1,2,1,Morning
375,229.2,145.8,2894,12,1,2,1,Afternoon
568,352.4,215.60000000000002,2895,13,1,2,1,Afternoon
498,348.6,149.39999999999998,2896,14,1,2,1,Afternoon
352,259.6,92.39999999999998,2897,15,1,2,1,Afternoon
241,132.0,109.0,2898,16,1,2,1,Afternoon
171,135.4,35.599999999999994,2899,17,1,2,1,Evening
165,108.6,56.400000000000006,2900,18,1,2,1,Evening
122,74.0,48.0,2901,19,1,2,1,Evening
103,55.0,48.0,2902,20,1,2,1,Evening
100,63.0,37.0,2903,21,1,2,1,Evening
70,62.8,7.200000000000003,2904,22,1,2,1,Night
29,30.8,1.8000000000000007,2905,23,1,2,1,Night
12,35.4,23.4,2906,0,1,2,1,Night
6,4.4,1.5999999999999996,2907,1,1,2,1,Night
20,16.0,4.0,2908,2,1,2,1,Night
39,48.8,9.799999999999997,2909,3,1,2,1,Night
111,128.0,17.0,2910,4,1,2,1,Night
170,149.4,20.599999999999994,2911,5,1,2,1,Morning
287,301.0,14.0,2912,6,1,2,1,Morning
404,307.4,96.60000000000002,2913,7,1,2,1,Morning
486,273.4,212.60000000000002,2914,8,1,2,1,Morning
547,314.6,232.39999999999998,2915,9,1,2,1,Morning
542,318.6,223.39999999999998,2916,10,1,2,2,Morning
541,337.4,203.60000000000002,2917,11,1,2,2,Morning
507,327.0,180.0,2918,12,1,2,1,Afternoon
345,170.2,174.8,2919,13,1,2,1,Afternoon
304,153.8,150.2,2920,14,1,2,1,Afternoon
246,221.6,24.400000000000006,2921,15,1,2,1,Afternoon
182,93.4,88.6,2922,16,1,2,1,Afternoon
209,89.4,119.6,2923,17,1,2,1,Evening
160,87.8,72.2,2924,18,1,2,3,Evening
162,57.6,104.4,2925,19,1,2,3,Evening
118,95.6,22.400000000000006,2926,20,1,2,1,Evening
102,70.6,31.400000000000006,2927,21,1,2,1,Evening
78,72.4,5.599999999999994,2928,22,1,2,1,Night
48,25.4,22.6,2929,23,1,2,1,Night
12,9.6,2.4000000000000004,2930,0,0,2,1,Night
8,8.0,0.0,2931,1,0,2,1,Night
6,16.2,10.2,2932,2,0,2,1,Night
23,35.2,12.200000000000003,2933,3,0,2,1,Night
69,106.2,37.2,2934,4,0,2,1,Night
103,168.2,65.19999999999999,2935,5,0,2,1,Morning
219,236.6,17.599999999999994,2936,6,0,2,1,Morning
250,337.6,87.60000000000002,2937,7,0,2,1,Morning
315,391.6,76.60000000000002,2938,8,0,2,1,Morning
285,371.4,86.39999999999998,2939,9,0,2,1,Morning
232,409.2,177.2,2940,10,0,2,1,Morning
225,207.6,17.400000000000006,2941,11,0,2,1,Morning
253,199.0,54.0,2942,12,0,2,1,Afternoon
229,167.2,61.80000000000001,2943,13,0,2,1,Afternoon
198,131.0,67.0,2944,14,0,2,3,Afternoon
122,158.0,36.0,2945,15,0,2,1,Afternoon
108,109.0,1.0,2946,16,0,2,1,Afternoon
96,111.0,15.0,2947,17,0,2,1,Evening
78,53.6,24.4,2948,18,0,2,1,Evening
51,48.0,3.0,2949,19,0,2,1,Evening
20,15.0,5.0,2950,20,0,2,1,Evening
4,41.2,37.2,2951,21,0,2,1,Evening
5,37.2,32.2,2952,22,0,2,1,Night
4,35.2,31.200000000000003,2953,23,0,2,1,Night
12,36.8,24.799999999999997,2954,0,0,2,2,Night
27,55.2,28.200000000000003,2955,1,0,2,2,Night
123,100.0,23.0,2956,2,0,2,1,Night
294,240.0,54.0,2957,3,0,2,1,Night
584,425.8,158.2,2958,4,0,2,1,Night
284,194.2,89.80000000000001,2959,5,0,2,2,Morning
133,127.2,5.799999999999997,2960,6,0,2,2,Morning
134,74.8,59.2,2961,7,0,2,2,Morning
173,44.2,128.8,2962,8,0,2,1,Morning
220,73.6,146.4,2963,9,0,2,1,Morning
210,150.8,59.19999999999999,2964,10,0,2,1,Morning
236,181.2,54.80000000000001,2965,11,0,2,1,Morning
345,187.8,157.2,2966,12,0,2,1,Afternoon
616,462.4,153.60000000000002,2967,13,0,2,1,Afternoon
564,281.0,283.0,2968,14,0,2,1,Afternoon
427,480.2,53.19999999999999,2969,15,0,2,1,Afternoon
300,178.8,121.19999999999999,2970,16,0,2,1,Afternoon
245,153.4,91.6,2971,17,0,2,3,Evening
126,106.4,19.599999999999994,2972,18,0,2,1,Evening
84,51.8,32.2,2973,19,0,2,1,Evening
31,32.4,1.3999999999999986,2974,20,0,2,1,Evening
8,51.0,43.0,2975,21,0,2,1,Evening
1,13.2,12.2,2976,22,0,2,1,Night
3,5.8,2.8,2977,23,0,2,1,Night
8,7.2,0.7999999999999998,2978,0,1,2,1,Night
41,17.4,23.6,2979,1,1,2,1,Night
118,80.6,37.400000000000006,2980,2,1,2,1,Night
380,328.2,51.80000000000001,2981,3,1,2,1,Night
724,282.6,441.4,2982,4,1,2,1,Night
334,246.4,87.6,2983,5,1,2,1,Morning
154,122.6,31.400000000000006,2984,6,1,2,1,Morning
173,123.6,49.400000000000006,2985,7,1,2,1,Morning
226,156.8,69.19999999999999,2986,8,1,2,1,Morning
254,157.8,96.19999999999999,2987,9,1,2,1,Morning
204,151.2,52.80000000000001,2988,10,1,2,1,Morning
270,165.4,104.6,2989,11,1,2,1,Morning
358,206.4,151.6,2990,12,1,2,1,Afternoon
601,371.2,229.8,2991,13,1,2,1,Afternoon
546,346.4,199.60000000000002,2992,14,1,2,1,Afternoon
433,301.0,132.0,2993,15,1,2,1,Afternoon
257,185.2,71.80000000000001,2994,16,1,2,1,Afternoon
207,140.4,66.6,2995,17,1,2,1,Evening
106,107.4,1.4000000000000057,2996,18,1,2,1,Evening
64,76.2,12.200000000000003,2997,19,1,2,1,Evening
34,40.8,6.799999999999997,2998,20,1,2,1,Evening
21,28.4,7.399999999999999,2999,21,1,2,1,Evening
9,24.6,15.600000000000001,3000,22,1,2,1,Night
10,32.2,22.200000000000003,3001,23,1,2,1,Night
4,7.8,3.8,3002,0,1,2,1,Night
37,22.8,14.2,3003,1,1,2,1,Night
128,64.4,63.599999999999994,3004,2,1,2,1,Night
369,266.0,103.0,3005,3,1,2,1,Night
688,386.6,301.4,3006,4,1,2,1,Night
285,249.4,35.599999999999994,3007,5,1,2,1,Morning
136,122.0,14.0,3008,6,1,2,1,Morning
172,142.4,29.599999999999994,3009,7,1,2,2,Morning
232,168.0,64.0,3010,8,1,2,2,Morning
238,152.2,85.80000000000001,3011,9,1,2,2,Morning
225,168.0,57.0,3012,10,1,2,2,Morning
228,165.6,62.400000000000006,3013,11,1,2,2,Morning
329,182.0,147.0,3014,12,1,2,2,Afternoon
561,362.4,198.60000000000002,3015,13,1,2,2,Afternoon
540,327.6,212.39999999999998,3016,14,1,2,2,Afternoon
402,280.4,121.60000000000002,3017,15,1,2,2,Afternoon
268,180.0,88.0,3018,16,1,2,1,Afternoon
202,149.6,52.400000000000006,3019,17,1,2,1,Evening
122,103.2,18.799999999999997,3020,18,1,2,1,Evening
79,60.6,18.4,3021,19,1,2,1,Evening
32,17.6,14.399999999999999,3022,20,1,2,1,Evening
23,10.4,12.6,3023,21,1,2,1,Evening
8,9.2,1.1999999999999993,3024,22,1,2,1,Night
2,7.4,5.4,3025,23,1,2,2,Night
8,7.0,1.0,3026,0,1,2,2,Night
33,22.8,10.2,3027,1,1,2,2,Night
114,78.0,36.0,3028,2,1,2,1,Night
385,294.8,90.19999999999999,3029,3,1,2,1,Night
679,406.2,272.8,3030,4,1,2,2,Night
325,272.0,53.0,3031,5,1,2,1,Morning
167,108.6,58.400000000000006,3032,6,1,2,1,Morning
189,129.8,59.19999999999999,3033,7,1,2,1,Morning
282,149.0,133.0,3034,8,1,2,1,Morning
271,173.4,97.6,3035,9,1,2,1,Morning
242,162.6,79.4,3036,10,1,2,1,Morning
280,166.0,114.0,3037,11,1,2,1,Morning
406,208.0,198.0,3038,12,1,2,1,Afternoon
550,356.2,193.8,3039,13,1,2,1,Afternoon
466,340.0,126.0,3040,14,1,2,1,Afternoon
348,272.4,75.60000000000002,3041,15,1,2,1,Afternoon
241,181.2,59.80000000000001,3042,16,1,2,1,Afternoon
213,168.6,44.400000000000006,3043,17,1,2,1,Evening
148,77.0,71.0,3044,18,1,2,1,Evening
120,68.4,51.599999999999994,3045,19,1,2,1,Evening
47,29.4,17.6,3046,20,1,2,1,Evening
26,19.6,6.399999999999999,3047,21,1,2,1,Evening
9,14.8,5.800000000000001,3048,22,1,2,1,Night
12,11.0,1.0,3049,23,1,2,1,Night
10,9.6,0.40000000000000036,3050,0,1,2,2,Night
34,27.0,7.0,3051,1,1,2,1,Night
113,61.0,52.0,3052,2,1,2,1,Night
308,182.6,125.4,3053,3,1,2,1,Night
636,375.2,260.8,3054,4,1,2,1,Night
343,244.0,99.0,3055,5,1,2,1,Morning
190,118.2,71.8,3056,6,1,2,1,Morning
211,142.0,69.0,3057,7,1,2,1,Morning
273,176.8,96.19999999999999,3058,8,1,2,1,Morning
313,194.6,118.4,3059,9,1,2,2,Morning
299,162.4,136.6,3060,10,1,2,2,Morning
309,184.4,124.6,3061,11,1,2,1,Morning
417,236.2,180.8,3062,12,1,2,1,Afternoon
622,318.6,303.4,3063,13,1,2,2,Afternoon
455,366.8,88.19999999999999,3064,14,1,2,2,Afternoon
319,240.0,79.0,3065,15,1,2,2,Afternoon
221,172.0,49.0,3066,16,1,2,2,Afternoon
172,133.0,39.0,3067,17,1,2,2,Evening
138,83.8,54.2,3068,18,1,2,1,Evening
134,63.0,71.0,3069,19,1,2,2,Evening
94,72.4,21.599999999999994,3070,20,1,2,1,Evening
95,46.2,48.8,3071,21,1,2,1,Evening
69,49.6,19.4,3072,22,1,2,1,Night
23,23.8,0.8000000000000007,3073,23,1,2,2,Night
6,31.2,25.2,3074,0,1,2,2,Night
3,9.4,6.4,3075,1,1,2,1,Night
11,9.6,1.4000000000000004,3076,2,1,2,2,Night
48,18.8,29.2,3077,3,1,2,2,Night
119,69.8,49.2,3078,4,1,2,3,Night
220,71.4,148.6,3079,5,1,2,2,Morning
273,148.2,124.80000000000001,3080,6,1,2,3,Morning
393,256.4,136.60000000000002,3081,7,1,2,3,Morning
453,334.0,119.0,3082,8,1,2,2,Morning
456,349.0,107.0,3083,9,1,2,2,Morning
426,356.8,69.19999999999999,3084,10,1,2,2,Morning
447,327.0,120.0,3085,11,1,2,2,Morning
413,301.6,111.39999999999998,3086,12,1,2,2,Afternoon
309,209.0,100.0,3087,13,1,2,2,Afternoon
272,180.0,92.0,3088,14,1,2,2,Afternoon
257,137.2,119.80000000000001,3089,15,1,2,2,Afternoon
201,142.6,58.400000000000006,3090,16,1,2,2,Afternoon
184,146.2,37.80000000000001,3091,17,1,2,3,Evening
156,62.8,93.2,3092,18,1,2,3,Evening
119,57.4,61.6,3093,19,1,2,2,Evening
110,79.0,31.0,3094,20,1,2,2,Evening
96,48.8,47.2,3095,21,1,2,2,Evening
87,60.4,26.6,3096,22,1,2,2,Night
38,25.4,12.600000000000001,3097,23,1,2,3,Night
11,8.4,2.5999999999999996,3098,0,0,2,2,Night
9,7.4,1.5999999999999996,3099,1,0,2,2,Night
6,52.8,46.8,3100,2,0,2,2,Night
27,34.8,7.799999999999997,3101,3,0,2,2,Night
88,97.8,9.799999999999997,3102,4,0,2,2,Night
